0,	[1776.07, 1096.92],	6,	6,	-1,	-1
0,	[2047.05, 1096.93],	1,	1,	-1,	-1
0,	[2094.02, 1095.96],	1,	5,	-1,	-1
0,	[1820.02, 1097.02],	6,	3,	-1,	-1
0,	[1865.93, 1097.95],	3,	0,	-1,	-1
0,	[1910.94, 1097.95],	0,	5,	-1,	-1
0,	[1954.93, 1097.95],	5,	0,	-1,	-1
0,	[2001.07, 1097.04],	0,	1,	-1,	-1
0,	[2730.06, 1097.01],	2,	2,	-1,	-1
0,	[1239.96, 1100.06],	2,	0,	-1,	-1
0,	[3213.02, 1099.05],	2,	-1,	-1,	-1
0,	[2679.03, 1103.1],	7,	2,	-1,	-1
0,	[1059.07, 1107.95],	0,	3,	-1,	-1
0,	[1276.95, 1106.93],	0,	3,	-1,	-1
0,	[2993.01, 1104.93],	5,	5,	-1,	-1
0,	[2628.03, 1109.05],	6,	7,	-1,	-1
0,	[964.916, 1118.93],	2,	6,	-1,	-1
0,	[1316.02, 1112.92],	3,	5,	-1,	-1
0,	[2577.05, 1114.94],	2,	6,	-1,	-1
0,	[2940.03, 1114.96],	3,	5,	-1,	-1
0,	[3156.03, 1116.06],	7,	2,	-1,	-1
0,	[1093.03, 1117.95],	3,	6,	-1,	-1
0,	[1353.99, 1117.07],	5,	6,	-1,	-1
0,	[2527, 1119.92],	2,	2,	-1,	-1
0,	[1394.02, 1122.02],	6,	2,	-1,	-1
0,	[2477.97, 1123.97],	3,	2,	-1,	-1
0,	[2885.96, 1124.08],	3,	3,	-1,	-1
0,	[1434.04, 1126.93],	2,	6,	-1,	-1
0,	[1127.97, 1126.93],	6,	2,	-1,	-1
0,	[2426.96, 1127.97],	1,	3,	-1,	-1
0,	[1474.98, 1130.07],	6,	6,	-1,	-1
0,	[2379.96, 1130.96],	6,	1,	-1,	-1
0,	[3100.01, 1130.98],	7,	7,	-1,	-1
0,	[993.983, 1132.96],	7,	5,	-1,	-1
0,	[1516.01, 1133.98],	6,	3,	-1,	-1
0,	[2330.06, 1134.07],	6,	6,	-1,	-1
0,	[2832.04, 1133],	6,	3,	-1,	-1
0,	[1558.03, 1136.93],	3,	3,	-1,	-1
0,	[2281.03, 1136.99],	5,	6,	-1,	-1
0,	[1600.95, 1139.03],	3,	3,	-1,	-1
0,	[2234.96, 1139.05],	2,	5,	-1,	-1
0,	[1199.97, 1142.04],	2,	0,	-1,	-1
0,	[1643.92, 1141.06],	3,	7,	-1,	-1
0,	[2186.95, 1141.99],	3,	2,	-1,	-1
0,	[2779.03, 1140.93],	1,	6,	-1,	-1
0,	[1687.97, 1143.05],	7,	5,	-1,	-1
0,	[1729.03, 1144.04],	5,	7,	-1,	-1
0,	[2138.94, 1143.96],	6,	3,	-1,	-1
0,	[3044.06, 1143.98],	6,	6,	-1,	-1
0,	[1775.03, 1145.92],	7,	1,	-1,	-1
0,	[1818.05, 1146.08],	1,	5,	-1,	-1
0,	[1862.02, 1146.95],	5,	7,	-1,	-1
0,	[1999.95, 1146.99],	6,	5,	-1,	-1
0,	[2044.03, 1146.03],	5,	2,	-1,	-1
0,	[2091.95, 1145.03],	2,	6,	-1,	-1
0,	[1236.1, 1148.98],	0,	0,	-1,	-1
0,	[1909.06, 1147.04],	7,	5,	-1,	-1
0,	[1952.95, 1146.99],	5,	6,	-1,	-1
0,	[2727.98, 1147.91],	1,	1,	-1,	-1
0,	[3210.16, 1151.89],	2,	-1,	-1,	-1
0,	[1274.08, 1154.99],	0,	0,	-1,	-1
0,	[2677.05, 1154.01],	6,	1,	-1,	-1
0,	[1056.95, 1155.95],	1,	5,	-1,	-1
0,	[2990, 1155.05],	6,	6,	-1,	-1
0,	[1312.07, 1160.97],	0,	3,	-1,	-1
0,	[2626.02, 1159.94],	3,	6,	-1,	-1
0,	[960.927, 1167.03],	2,	3,	-1,	-1
0,	[1353.01, 1166.01],	3,	5,	-1,	-1
0,	[2575.05, 1165.02],	3,	3,	-1,	-1
0,	[2935.01, 1165.94],	1,	6,	-1,	-1
0,	[889.777, 1183.87],	-1,	2,	-1,	-1
0,	[1090.49, 1166.46],	5,	5,	-1,	-1
0,	[1391.06, 1170.9],	5,	6,	-1,	-1
0,	[2524, 1169.97],	5,	3,	-1,	-1
0,	[932.887, 1172.84],	2,	2,	-1,	-1
0,	[1431.98, 1174.99],	6,	3,	-1,	-1
0,	[2475.01, 1174.01],	5,	5,	-1,	-1
0,	[2883.07, 1175.01],	6,	1,	-1,	-1
0,	[908.038, 1179.03],	2,	2,	-1,	-1
0,	[1473.06, 1178.96],	3,	0,	-1,	-1
0,	[2426.98, 1177.92],	2,	5,	-1,	-1
0,	[990.008, 1181.04],	3,	7,	-1,	-1
0,	[1160.98, 1182.96],	7,	0,	-1,	-1
0,	[1513.99, 1182.01],	0,	6,	-1,	-1
0,	[2377, 1181.01],	6,	2,	-1,	-1
0,	[2327.05, 1184.01],	1,	6,	-1,	-1
0,	[2830.06, 1183.9],	7,	6,	-1,	-1
0,	[3097.98, 1182.9],	2,	2,	-1,	-1
0,	[1556.01, 1185],	6,	3,	-1,	-1
0,	[2280.95, 1186.94],	0,	1,	-1,	-1
0,	[1599.01, 1187.08],	3,	6,	-1,	-1
0,	[1197.06, 1190.06],	0,	1,	-1,	-1
0,	[1641.07, 1189.95],	6,	0,	-1,	-1
0,	[2232.02, 1189],	6,	0,	-1,	-1
0,	[3266.47, 1186.45],	6,	-1,	-1,	-1
0,	[1685, 1191.93],	0,	5,	-1,	-1
0,	[1728.07, 1192.98],	5,	5,	-1,	-1
0,	[2184.02, 1191.07],	2,	6,	-1,	-1
0,	[2778.03, 1191],	3,	7,	-1,	-1
0,	[1021.09, 1193.96],	7,	2,	-1,	-1
0,	[1771.04, 1194.01],	5,	6,	-1,	-1
0,	[2090.05, 1194.06],	7,	6,	-1,	-1
0,	[2136.94, 1193.02],	6,	2,	-1,	-1
0,	[930.912, 1199.02],	2,	6,	-1,	-1
0,	[1816.92, 1195],	6,	6,	-1,	-1
0,	[1861.06, 1195.94],	6,	7,	-1,	-1
0,	[1906.07, 1195.98],	7,	2,	-1,	-1
0,	[1951.98, 1196],	2,	6,	-1,	-1
0,	[1998, 1196],	6,	1,	-1,	-1
0,	[2042.02, 1195.03],	1,	7,	-1,	-1
0,	[3042.05, 1194.91],	6,	2,	-1,	-1
0,	[906.02, 1202],	6,	2,	-1,	-1
0,	[2726.95, 1197.99],	3,	3,	-1,	-1
0,	[1053.89, 1203.96],	2,	6,	-1,	-1
0,	[1272.96, 1203.04],	1,	1,	-1,	-1
0,	[2675.01, 1203.97],	7,	3,	-1,	-1
0,	[2988.02, 1205.99],	6,	6,	-1,	-1
0,	[3207.01, 1204],	0,	6,	-1,	-1
0,	[1310.03, 1209],	1,	0,	-1,	-1
0,	[2623.94, 1209.94],	6,	7,	-1,	-1
0,	[1087.94, 1213.09],	6,	3,	-1,	-1
0,	[1349.96, 1213.98],	0,	7,	-1,	-1
0,	[957.897, 1215.97],	7,	2,	-1,	-1
0,	[2572, 1215.03],	1,	6,	-1,	-1
0,	[2933.98, 1216.05],	0,	6,	-1,	-1
0,	[1391, 1218.93],	7,	5,	-1,	-1
0,	[2523.97, 1219.92],	6,	1,	-1,	-1
0,	[3150.02, 1219.92],	2,	0,	-1,	-1
0,	[3321.66, 1217.66],	4,	-1,	-1,	-1
0,	[884.147, 1232],	-1,	6,	-1,	-1
0,	[1123.95, 1222.07],	3,	1,	-1,	-1
0,	[1430.06, 1222.98],	5,	1,	-1,	-1
0,	[2473.95, 1223.93],	6,	6,	-1,	-1
0,	[2880.96, 1225.07],	5,	0,	-1,	-1
0,	[987.972, 1229.03],	2,	1,	-1,	-1
0,	[2424.06, 1226.99],	7,	6,	-1,	-1
0,	[1158.05, 1230.94],	1,	1,	-1,	-1
0,	[1513.06, 1230.03],	1,	5,	-1,	-1
0,	[2375.96, 1230.05],	7,	7,	-1,	-1
0,	[1553.94, 1232.96],	5,	7,	-1,	-1
0,	[2326.96, 1233.03],	2,	7,	-1,	-1
0,	[2829, 1233.04],	6,	5,	-1,	-1
0,	[3094.01, 1233.04],	5,	2,	-1,	-1
0,	[1597.04, 1235.93],	7,	2,	-1,	-1
0,	[2278.97, 1235.99],	3,	2,	-1,	-1
0,	[1195, 1238.01],	1,	1,	-1,	-1
0,	[1640.09, 1237.97],	2,	5,	-1,	-1
0,	[2230.06, 1238.06],	2,	3,	-1,	-1
0,	[1017.92, 1240.99],	1,	6,	-1,	-1
0,	[1682.01, 1239.08],	5,	2,	-1,	-1
0,	[2182.04, 1240.09],	6,	2,	-1,	-1
0,	[3263.48, 1237.47],	3,	-1,	-1,	-1
0,	[1726.96, 1241.04],	2,	0,	-1,	-1
0,	[1770.93, 1242.06],	0,	3,	-1,	-1
0,	[2135.03, 1241.97],	0,	4,	-1,	-1
0,	[2775.99, 1241.01],	6,	6,	-1,	-1
0,	[1815.93, 1243.04],	3,	6,	-1,	-1
0,	[1859.95, 1244.01],	6,	4,	-1,	-1
0,	[1905.07, 1244.93],	6,	5,	-1,	-1
0,	[1950.93, 1244.96],	5,	1,	-1,	-1
0,	[1994.96, 1244.92],	1,	7,	-1,	-1
0,	[2042.05, 1244],	7,	0,	-1,	-1
0,	[2088.05, 1243.01],	0,	0,	-1,	-1
0,	[3040.98, 1245.07],	0,	5,	-1,	-1
0,	[2724.03, 1247.92],	6,	6,	-1,	-1
0,	[1051.92, 1251.01],	6,	6,	-1,	-1
0,	[1270.94, 1251],	1,	1,	-1,	-1
0,	[2673.03, 1253.94],	6,	6,	-1,	-1
0,	[1309.01, 1256.96],	1,	1,	-1,	-1
0,	[2986.04, 1256.09],	7,	0,	-1,	-1
0,	[1085.89, 1261.01],	6,	0,	-1,	-1
0,	[2621.01, 1259.92],	5,	6,	-1,	-1
0,	[955.065, 1262.97],	7,	6,	-1,	-1
0,	[1348.07, 1261.99],	1,	1,	-1,	-1
0,	[2571.99, 1264.1],	0,	5,	-1,	-1
0,	[2932.05, 1266.02],	6,	7,	-1,	-1
0,	[1120.03, 1269.99],	0,	6,	-1,	-1
0,	[1429.01, 1270.08],	2,	6,	-1,	-1
0,	[2521.06, 1268.99],	6,	0,	-1,	-1
0,	[3150.04, 1269.96],	3,	6,	-1,	-1
0,	[1469.96, 1274.05],	6,	2,	-1,	-1
0,	[2471.95, 1272.96],	6,	6,	-1,	-1
0,	[879.95, 1281],	-1,	2,	-1,	-1
0,	[900.001, 1275.99],	2,	6,	-1,	-1
0,	[985.03, 1276.01],	6,	6,	-1,	-1
0,	[2422.97, 1276.04],	0,	4,	-1,	-1
0,	[2879.04, 1275.01],	7,	6,	-1,	-1
0,	[1157.04, 1277.99],	5,	1,	-1,	-1
0,	[1511.06, 1277.99],	2,	7,	-1,	-1
0,	[1553.06, 1280.95],	7,	3,	-1,	-1
0,	[2372.98, 1279.06],	5,	0,	-1,	-1
0,	[2326.95, 1281.98],	7,	5,	-1,	-1
0,	[862.849, 1293],	-1,	2,	-1,	-1
0,	[1596.03, 1283.07],	3,	0,	-1,	-1
0,	[2825.95, 1283.07],	1,	6,	-1,	-1
0,	[3092.99, 1282.99],	5,	3,	-1,	-1
0,	[1193, 1285.04],	1,	5,	-1,	-1
0,	[1639.02, 1285.94],	0,	5,	-1,	-1
0,	[2277.02, 1284.97],	3,	7,	-1,	-1
0,	[1016.98, 1287.98],	6,	2,	-1,	-1
0,	[1682, 1287.06],	5,	5,	-1,	-1
0,	[2227.96, 1287.07],	1,	3,	-1,	-1
0,	[1724.94, 1289],	5,	3,	-1,	-1
0,	[1770.97, 1290.06],	3,	5,	-1,	-1
0,	[2134.99, 1290.92],	2,	5,	-1,	-1
0,	[2181.03, 1289.05],	5,	1,	-1,	-1
0,	[3259.97, 1288.91],	2,	-1,	-1,	-1
0,	[925.016, 1294.04],	6,	6,	-1,	-1
0,	[1230.05, 1291.97],	5,	0,	-1,	-1
0,	[1813, 1291.05],	5,	0,	-1,	-1
0,	[1858.05, 1292.04],	0,	7,	-1,	-1
0,	[1904, 1292.93],	7,	6,	-1,	-1
0,	[1949, 1292.95],	6,	6,	-1,	-1
0,	[1994.08, 1292.97],	6,	2,	-1,	-1
0,	[2041.94, 1292.04],	2,	5,	-1,	-1
0,	[2086.03, 1291.93],	5,	2,	-1,	-1
0,	[2775.96, 1290.04],	2,	1,	-1,	-1
0,	[3039.96, 1294.93],	2,	5,	-1,	-1
0,	[1050.04, 1298.01],	2,	0,	-1,	-1
0,	[1269.02, 1298.04],	0,	5,	-1,	-1
0,	[2722.98, 1297],	2,	2,	-1,	-1
0,	[899.368, 1299.66],	6,	2,	-1,	-1
0,	[1307.95, 1304],	5,	1,	-1,	-1
0,	[2670.03, 1303.09],	1,	2,	-1,	-1
0,	[2983.04, 1305.97],	5,	2,	-1,	-1
0,	[3202.07, 1305.21],	5,	2,	-1,	-1
0,	[1084.05, 1307.94],	0,	1,	-1,	-1
0,	[1346, 1309],	1,	5,	-1,	-1
0,	[953.151, 1309.04],	6,	5,	-1,	-1
0,	[2622.02, 1308.95],	7,	1,	-1,	-1
0,	[1387.04, 1313.96],	6,	0,	-1,	-1
0,	[2570.02, 1313.93],	6,	7,	-1,	-1
0,	[2932.01, 1315.08],	6,	5,	-1,	-1
0,	[1427.06, 1317.99],	0,	6,	-1,	-1
0,	[2520.05, 1318.02],	7,	6,	-1,	-1
0,	[897.98, 1322.08],	1,	6,	-1,	-1
0,	[1468.07, 1321.94],	6,	6,	-1,	-1
0,	[2470.05, 1321.98],	0,	7,	-1,	-1
0,	[3148.9, 1319.19],	3,	5,	-1,	-1
0,	[3315.03, 1320.09],	0,	-1,	-1,	-1
0,	[1155.05, 1324.94],	1,	5,	-1,	-1
0,	[2877.02, 1324.04],	1,	6,	-1,	-1
0,	[1510.99, 1325.07],	6,	1,	-1,	-1
0,	[2420.95, 1325.06],	5,	0,	-1,	-1
0,	[2373.02, 1328.06],	0,	5,	-1,	-1
0,	[1594.94, 1330.98],	1,	7,	-1,	-1
0,	[1192.03, 1331.97],	5,	1,	-1,	-1
0,	[2323.98, 1331.01],	0,	0,	-1,	-1
0,	[2826.06, 1332.03],	2,	1,	-1,	-1
0,	[1015.94, 1334.01],	2,	1,	-1,	-1
0,	[1637.99, 1333.05],	7,	2,	-1,	-1
0,	[2276.02, 1333.09],	7,	0,	-1,	-1
0,	[3092, 1332.92],	2,	3,	-1,	-1
0,	[1680.97, 1335],	2,	6,	-1,	-1
0,	[1724.04, 1336.94],	6,	3,	-1,	-1
0,	[2228.01, 1336.01],	3,	7,	-1,	-1
0,	[1228.94, 1338.96],	1,	0,	-1,	-1
0,	[1768.99, 1338.03],	3,	6,	-1,	-1
0,	[2180.04, 1337.97],	3,	3,	-1,	-1
0,	[859.056, 1348],	-1,	2,	-1,	-1
0,	[923.876, 1339.96],	6,	6,	-1,	-1
0,	[1812.96, 1339.04],	6,	2,	-1,	-1
0,	[1857.07, 1340],	2,	6,	-1,	-1
0,	[1902.94, 1340.93],	6,	6,	-1,	-1
0,	[2085.01, 1340.01],	5,	2,	-1,	-1
0,	[2132.98, 1339],	2,	3,	-1,	-1
0,	[2773, 1339.09],	0,	2,	-1,	-1
0,	[3258, 1338.9],	4,	0,	-1,	-1
0,	[1948, 1341],	6,	3,	-1,	-1
0,	[1993.98, 1341.01],	3,	3,	-1,	-1
0,	[2041, 1340.95],	3,	5,	-1,	-1
0,	[875.851, 1345.98],	-1,	6,	-1,	-1
0,	[899.024, 1348],	2,	2,	-1,	-1
0,	[1268, 1344.99],	0,	1,	-1,	-1
0,	[2721.97, 1345.95],	0,	0,	-1,	-1
0,	[3037.97, 1344.04],	2,	2,	-1,	-1
0,	[1306.93, 1351.01],	1,	5,	-1,	-1
0,	[2670.06, 1352.02],	2,	0,	-1,	-1
0,	[951.943, 1355.04],	7,	3,	-1,	-1
0,	[1083.93, 1354.02],	1,	1,	-1,	-1
0,	[1345.91, 1355.99],	5,	0,	-1,	-1
0,	[2983.05, 1354.92],	0,	2,	-1,	-1
0,	[3201.96, 1354.88],	2,	4,	-1,	-1
0,	[2617.99, 1357.93],	1,	2,	-1,	-1
0,	[874.201, 1364.97],	-1,	2,	-1,	-1
0,	[1386.06, 1360.93],	0,	1,	-1,	-1
0,	[1117.05, 1363.01],	1,	6,	-1,	-1
0,	[2570.01, 1362.03],	6,	1,	-1,	-1
0,	[897.062, 1367.03],	2,	7,	-1,	-1
0,	[1425.96, 1364.97],	1,	0,	-1,	-1
0,	[2931, 1364.12],	3,	0,	-1,	-1
0,	[982.037, 1368.93],	3,	6,	-1,	-1
0,	[1467.05, 1368.07],	0,	2,	-1,	-1
0,	[2518.02, 1366.94],	5,	6,	-1,	-1
0,	[1154.94, 1371.02],	6,	1,	-1,	-1
0,	[2470.95, 1370.04],	2,	5,	-1,	-1
0,	[3146.01, 1368.93],	7,	2,	-1,	-1
0,	[1509.06, 1371.99],	2,	6,	-1,	-1
0,	[3314.91, 1369.73],	6,	-1,	-1,	-1
0,	[2419.05, 1373.96],	5,	2,	-1,	-1
0,	[2877.02, 1373.05],	6,	3,	-1,	-1
0,	[1551.96, 1375.03],	6,	6,	-1,	-1
0,	[2373.04, 1376.07],	3,	5,	-1,	-1
0,	[1189.95, 1378.94],	1,	7,	-1,	-1
0,	[1593.96, 1377.97],	6,	7,	-1,	-1
0,	[1014.02, 1380.03],	6,	3,	-1,	-1
0,	[1638.02, 1380.03],	7,	5,	-1,	-1
0,	[2322.01, 1379.04],	5,	3,	-1,	-1
0,	[1679.02, 1382.04],	5,	6,	-1,	-1
0,	[2276.03, 1381.94],	3,	5,	-1,	-1
0,	[2824.06, 1381.02],	7,	6,	-1,	-1
0,	[3090.96, 1381.11],	5,	6,	-1,	-1
0,	[922.994, 1385.06],	7,	6,	-1,	-1
0,	[1723.97, 1383.97],	6,	7,	-1,	-1
0,	[2226.96, 1383.98],	6,	3,	-1,	-1
0,	[1229.02, 1385.04],	7,	0,	-1,	-1
0,	[1768.06, 1385.05],	7,	6,	-1,	-1
0,	[1811.98, 1386.93],	6,	2,	-1,	-1
0,	[2132.07, 1386.94],	6,	0,	-1,	-1
0,	[2179.02, 1385.07],	0,	4,	-1,	-1
0,	[854.99, 1482],	-1,	2,	-1,	-1
0,	[1857.97, 1387.07],	2,	1,	-1,	-1
0,	[1900.05, 1388.01],	1,	7,	-1,	-1
0,	[1948.95, 1388.03],	7,	5,	-1,	-1
0,	[1993, 1388.07],	5,	1,	-1,	-1
0,	[2085.06, 1387.92],	1,	6,	-1,	-1
0,	[2700.45, 1385.98],	3,	3,	-1,	-1
0,	[2773, 1388],	7,	7,	-1,	-1
0,	[1047.95, 1390.95],	3,	2,	-1,	-1
0,	[3257.69, 1388.03],	5,	6,	-1,	-1
0,	[875.039, 1416.99],	-1,	6,	-1,	-1
0,	[1266.91, 1391.08],	0,	7,	-1,	-1
0,	[2649.36, 1391.72],	3,	7,	-1,	-1
0,	[3037.03, 1392.92],	6,	5,	-1,	-1
0,	[2721.03, 1394.1],	7,	7,	-1,	-1
0,	[1307.01, 1397.05],	7,	1,	-1,	-1
0,	[950.988, 1400.97],	6,	2,	-1,	-1
0,	[1082.88, 1399.99],	2,	5,	-1,	-1
0,	[2670.02, 1400.06],	7,	3,	-1,	-1
0,	[1344.94, 1402.04],	1,	6,	-1,	-1
0,	[2982.99, 1403.91],	3,	6,	-1,	-1
0,	[3200.98, 1403.95],	5,	5,	-1,	-1
0,	[2618.98, 1405.94],	6,	3,	-1,	-1
0,	[1386.03, 1407.01],	6,	1,	-1,	-1
0,	[2907.64, 1405.31],	2,	3,	-1,	-1
0,	[1117, 1409],	5,	6,	-1,	-1
0,	[981.083, 1413.96],	2,	6,	-1,	-1
0,	[2569.01, 1410.06],	3,	6,	-1,	-1
0,	[2929.03, 1413.01],	6,	3,	-1,	-1
0,	[1153.09, 1417.04],	6,	7,	-1,	-1
0,	[1468.03, 1415.05],	1,	1,	-1,	-1
0,	[2518.03, 1414.93],	0,	3,	-1,	-1
0,	[1508.01, 1418.96],	1,	0,	-1,	-1
0,	[2469.02, 1418.06],	2,	0,	-1,	-1
0,	[3146.03, 1417.06],	3,	5,	-1,	-1
0,	[1551.95, 1421.97],	0,	5,	-1,	-1
0,	[2419.96, 1421.92],	2,	2,	-1,	-1
0,	[2875.98, 1421.88],	0,	2,	-1,	-1
0,	[3314.49, 1419.5],	7,	-1,	-1,	-1
0,	[1190.92, 1424.96],	7,	2,	-1,	-1
0,	[1593.02, 1424.92],	5,	6,	-1,	-1
0,	[1013.94, 1425.06],	6,	6,	-1,	-1
0,	[1636.08, 1426.95],	6,	4,	-1,	-1
0,	[2371.03, 1424.11],	3,	2,	-1,	-1
0,	[2321.04, 1427.03],	5,	3,	-1,	-1
0,	[922.967, 1430.96],	5,	1,	-1,	-1
0,	[1228.03, 1431.05],	2,	0,	-1,	-1
0,	[1679.93, 1429.02],	6,	7,	-1,	-1
0,	[2275.03, 1429.07],	2,	5,	-1,	-1
0,	[2823.05, 1429.03],	0,	0,	-1,	-1
0,	[3089.97, 1429.92],	6,	3,	-1,	-1
0,	[873.937, 1435.99],	-1,	7,	-1,	-1
0,	[1723.94, 1430.97],	7,	3,	-1,	-1
0,	[1767.98, 1432.07],	3,	0,	-1,	-1
0,	[2226.03, 1431.91],	2,	2,	-1,	-1
0,	[1811.03, 1433.92],	0,	6,	-1,	-1
0,	[1856.05, 1434.08],	6,	2,	-1,	-1
0,	[2132.95, 1434.01],	2,	1,	-1,	-1
0,	[2177.02, 1433],	1,	2,	-1,	-1
0,	[1047, 1436.01],	6,	6,	-1,	-1
0,	[1902.07, 1435.06],	2,	5,	-1,	-1
0,	[1945.98, 1435.1],	5,	6,	-1,	-1
0,	[1992.95, 1435.94],	6,	0,	-1,	-1
0,	[2039.03, 1435.08],	0,	5,	-1,	-1
0,	[2084, 1434.98],	5,	2,	-1,	-1
0,	[1266.04, 1437.94],	0,	2,	-1,	-1
0,	[2772.03, 1436.06],	7,	0,	-1,	-1
0,	[3256.03, 1437.04],	3,	7,	-1,	-1
0,	[1305.09, 1443.04],	2,	7,	-1,	-1
0,	[3035.99, 1440.94],	2,	6,	-1,	-1
0,	[950.954, 1445.96],	1,	1,	-1,	-1
0,	[2720.02, 1442.94],	7,	7,	-1,	-1
0,	[1082.02, 1445.95],	5,	1,	-1,	-1
0,	[1345.93, 1448.05],	7,	6,	-1,	-1
0,	[2668.98, 1448.12],	0,	7,	-1,	-1
0,	[874.898, 1461.03],	-1,	2,	-1,	-1
0,	[2982.04, 1451.06],	3,	2,	-1,	-1
0,	[896.916, 1456.02],	2,	2,	-1,	-1
0,	[1116.95, 1454.94],	1,	1,	-1,	-1
0,	[1385.99, 1453.03],	6,	5,	-1,	-1
0,	[2617.98, 1453.91],	0,	0,	-1,	-1
0,	[3199.05, 1452.07],	6,	3,	-1,	-1
0,	[981.014, 1458.95],	1,	1,	-1,	-1
0,	[2568.02, 1458.02],	6,	0,	-1,	-1
0,	[1467.01, 1461.07],	1,	3,	-1,	-1
0,	[2927.02, 1460.97],	5,	3,	-1,	-1
0,	[2518.05, 1462.08],	3,	6,	-1,	-1
0,	[1509.01, 1464.98],	3,	6,	-1,	-1
0,	[2468.95, 1465.98],	6,	3,	-1,	-1
0,	[3144.05, 1465.12],	2,	6,	-1,	-1
0,	[1550.94, 1468.01],	6,	3,	-1,	-1
0,	[1190.02, 1470.04],	1,	3,	-1,	-1
0,	[2418.04, 1469.09],	5,	6,	-1,	-1
0,	[2876.03, 1469.05],	6,	5,	-1,	-1
0,	[1593.94, 1471.01],	3,	7,	-1,	-1
0,	[2371.98, 1472.01],	7,	5,	-1,	-1
0,	[3310.5, 1468.52],	6,	-1,	-1,	-1
0,	[921.975, 1474.96],	2,	2,	-1,	-1
0,	[1636.94, 1473.05],	7,	6,	-1,	-1
0,	[2321.99, 1474.91],	2,	7,	-1,	-1
0,	[897.113, 1477.96],	2,	2,	-1,	-1
0,	[1680.04, 1475.06],	6,	5,	-1,	-1
0,	[873.057, 1479.96],	2,	2,	-1,	-1
0,	[1228.01, 1477.02],	3,	0,	-1,	-1
0,	[1722.02, 1477.06],	5,	2,	-1,	-1
0,	[2273.94, 1476.98],	6,	2,	-1,	-1
0,	[2822.05, 1477.01],	5,	6,	-1,	-1
0,	[3089.05, 1477.93],	6,	2,	-1,	-1
0,	[1046.95, 1481.02],	1,	2,	-1,	-1
0,	[1767.02, 1479.01],	2,	2,	-1,	-1
0,	[1811.06, 1480.08],	2,	2,	-1,	-1
0,	[2177.05, 1480.04],	1,	0,	-1,	-1
0,	[2225.99, 1478.95],	0,	4,	-1,	-1
0,	[1266, 1483.02],	0,	3,	-1,	-1
0,	[1856, 1481.06],	2,	7,	-1,	-1
0,	[1901.07, 1482.02],	7,	0,	-1,	-1
0,	[1946.94, 1482.07],	0,	4,	-1,	-1
0,	[1992.01, 1482.09],	6,	6,	-1,	-1
0,	[2038.95, 1482.07],	6,	6,	-1,	-1
0,	[2085.05, 1482],	6,	1,	-1,	-1
0,	[2131.06, 1481.09],	1,	1,	-1,	-1
0,	[2772, 1483.95],	4,	5,	-1,	-1
0,	[3254.99, 1485.07],	0,	4,	-1,	-1
0,	[951.074, 1489.96],	2,	1,	-1,	-1
0,	[1081.94, 1490.06],	2,	7,	-1,	-1
0,	[1305.98, 1489],	3,	2,	-1,	-1
0,	[2719.99, 1490.01],	6,	6,	-1,	-1
0,	[3034.96, 1488.98],	1,	6,	-1,	-1
0,	[1345.97, 1494.02],	2,	1,	-1,	-1
0,	[2667.99, 1495.97],	5,	6,	-1,	-1
0,	[855.546, 1526.97],	-1,	2,	-1,	-1
0,	[1385.92, 1498.97],	1,	1,	-1,	-1
0,	[2983.03, 1498.04],	7,	1,	-1,	-1
0,	[3369.01, 1495.54],	2,	-1,	-1,	-1
0,	[896.986, 1500.97],	3,	3,	-1,	-1
0,	[923.782, 1497.52],	3,	2,	-1,	-1
0,	[1117, 1499.97],	7,	6,	-1,	-1
0,	[3198.99, 1500.01],	6,	0,	-1,	-1
0,	[980.977, 1503.03],	1,	6,	-1,	-1
0,	[2618.96, 1500.99],	6,	5,	-1,	-1
0,	[1425, 1503.05],	1,	5,	-1,	-1
0,	[873.837, 1502.94],	2,	3,	-1,	-1
0,	[2567, 1505.08],	5,	6,	-1,	-1
0,	[1153, 1508.02],	6,	3,	-1,	-1
0,	[1467.04, 1507.03],	6,	6,	-1,	-1
0,	[2928.98, 1508],	7,	7,	-1,	-1
0,	[1509, 1510.95],	6,	6,	-1,	-1
0,	[2519.01, 1509.11],	3,	5,	-1,	-1
0,	[1013.98, 1515.01],	6,	2,	-1,	-1
0,	[1551, 1513.95],	6,	0,	-1,	-1
0,	[2468.06, 1513.04],	2,	3,	-1,	-1
0,	[3143.06, 1513.04],	6,	6,	-1,	-1
0,	[1191.04, 1515.92],	3,	1,	-1,	-1
0,	[1593.01, 1516.96],	0,	6,	-1,	-1
0,	[2418.96, 1516.9],	6,	2,	-1,	-1
0,	[3311.01, 1515.94],	7,	2,	-1,	-1
0,	[922.939, 1518.04],	2,	7,	-1,	-1
0,	[2875.05, 1516.9],	4,	7,	-1,	-1
0,	[897.864, 1523.85],	2,	2,	-1,	-1
0,	[1636.03, 1519.06],	6,	7,	-1,	-1
0,	[2370.98, 1519.05],	3,	6,	-1,	-1
0,	[872.957, 1524],	2,	2,	-1,	-1
0,	[1227.01, 1522.02],	1,	0,	-1,	-1
0,	[1680.01, 1521.08],	7,	0,	-1,	-1
0,	[2320.97, 1521.94],	5,	3,	-1,	-1
0,	[1723.02, 1523.91],	0,	6,	-1,	-1
0,	[2274, 1523.98],	5,	5,	-1,	-1
0,	[1047.06, 1525.94],	2,	1,	-1,	-1
